"","date","category","content"
"581",2018-01-05 11:00:00,"B","No clue"
"582",2018-01-05 11:20:00,"B","Error"
"583",2018-01-05 11:40:00,"A","Check with author"
"584",2018-01-05 12:00:00,"A","Debug"
"585",2018-01-05 12:20:00,"C","Check with author"
"586",2018-01-05 12:40:00,"C","No clue"
"587",2018-01-05 13:00:00,"C","Warn"
"588",2018-01-05 13:20:00,"C","Error"
"589",2018-01-05 13:40:00,"A","No clue"
"590",2018-01-05 14:00:00,"C","Check with author"
"591",2018-01-01 12:00:00,"B","Warn"
"592",2018-01-01 12:20:00,"A","Error"
"593",2018-01-01 12:40:00,"C","Check with author"
"594",2018-01-01 13:00:00,"B","Error"
"595",2018-01-01 13:20:00,"C","Limit"
"596",2018-01-01 13:40:00,"C","Check with author"
"597",2018-01-01 14:00:00,"A","Check with author"
"598",2018-01-01 14:20:00,"C","Check with author"
"599",2018-01-01 14:40:00,"A","Attach"
"600",2018-01-01 15:00:00,"A","Attach"
"601",2018-01-01 15:20:00,"B","Debug"
"602",2018-01-01 15:40:00,"B","Warn"
"603",2018-01-01 16:00:00,"A","Limit"
"604",2018-01-01 16:20:00,"C","Attach"
"605",2018-01-01 16:40:00,"C","Error"
"606",2018-01-01 17:00:00,"A","No clue"
"607",2018-01-01 17:20:00,"C","No clue"
"608",2018-01-01 17:40:00,"C","Warn"
"609",2018-01-01 18:00:00,"A","Warn"
"610",2018-01-01 18:20:00,"A","Check with author"
"611",2018-01-01 18:40:00,"C","Check with author"
"612",2018-01-01 19:00:00,"A","Error"
"613",2018-01-01 19:20:00,"A","No clue"
"614",2018-01-01 19:40:00,"C","Attach"
"615",2018-01-01 20:00:00,"A","Attach"
"616",2018-01-01 20:20:00,"B","No clue"
"617",2018-01-01 20:40:00,"B","No clue"
"618",2018-01-01 21:00:00,"B","Warn"
"619",2018-01-01 21:20:00,"A","Error"
"620",2018-01-01 21:40:00,"A","Attach"
"621",2018-01-01 22:00:00,"A","Attach"
"622",2018-01-01 22:20:00,"A","Error"
"623",2018-01-01 22:40:00,"A","No clue"
"624",2018-01-01 23:00:00,"A","Error"
"625",2018-01-01 23:20:00,"C","Warn"
"626",2018-01-01 23:40:00,"B","No clue"
"627",2018-01-02 00:00:00,"A","Limit"
"628",2018-01-02 00:20:00,"A","Attach"
"629",2018-01-02 00:40:00,"B","Warn"
"630",2018-01-02 01:00:00,"A","No clue"
"631",2018-01-02 01:20:00,"A","Debug"
"632",2018-01-02 01:40:00,"A","Error"
"633",2018-01-02 02:00:00,"C","Limit"
"634",2018-01-02 02:20:00,"C","Limit"
"635",2018-01-02 02:40:00,"C","Error"
"636",2018-01-02 03:00:00,"C","No clue"
"637",2018-01-02 03:20:00,"C","Limit"
"638",2018-01-02 03:40:00,"A","Debug"
"639",2018-01-02 04:00:00,"A","Attach"
"640",2018-01-02 04:20:00,"B","No clue"
"641",2018-01-02 04:40:00,"C","Error"
"642",2018-01-02 05:00:00,"C","Limit"
"643",2018-01-02 05:20:00,"C","Warn"
"644",2018-01-02 05:40:00,"A","No clue"
"645",2018-01-02 06:00:00,"A","Check with author"
"646",2018-01-02 06:20:00,"A","No clue"
"647",2018-01-02 06:40:00,"A","No clue"
"648",2018-01-02 07:00:00,"B","Check with author"
"649",2018-01-02 07:20:00,"A","Attach"
"650",2018-01-02 07:40:00,"B","Attach"
"651",2018-01-02 08:00:00,"C","Debug"
"652",2018-01-02 08:20:00,"A","No clue"
"653",2018-01-02 08:40:00,"C","Debug"
"654",2018-01-02 09:00:00,"A","Warn"
"655",2018-01-02 09:20:00,"C","Warn"
"656",2018-01-02 09:40:00,"C","Limit"
"657",2018-01-02 10:00:00,"A","Error"
"658",2018-01-02 10:20:00,"A","Attach"
"659",2018-01-02 10:40:00,"A","Attach"
"660",2018-01-02 11:00:00,"B","Error"
"661",2018-01-02 11:20:00,"A","Limit"
"662",2018-01-02 11:40:00,"A","No clue"
"663",2018-01-02 12:00:00,"C","Limit"
"664",2018-01-02 12:20:00,"C","No clue"
"665",2018-01-02 12:40:00,"B","Limit"
"666",2018-01-02 13:00:00,"B","Debug"
"667",2018-01-02 13:20:00,"A","No clue"
"668",2018-01-02 13:40:00,"C","No clue"
"669",2018-01-02 14:00:00,"C","Limit"
"670",2018-01-02 14:20:00,"B","No clue"
"671",2018-01-02 14:40:00,"A","Limit"
"672",2018-01-02 15:00:00,"B","Attach"
"673",2018-01-02 15:20:00,"A","Attach"
"674",2018-01-02 15:40:00,"A","Check with author"
"675",2018-01-02 16:00:00,"C","No clue"
"676",2018-01-02 16:20:00,"A","No clue"
"677",2018-01-02 16:40:00,"A","Check with author"
"678",2018-01-02 17:00:00,"A","Debug"
"679",2018-01-02 17:20:00,"C","Error"
"680",2018-01-02 17:40:00,"A","Limit"
"681",2018-01-02 18:00:00,"C","Debug"
"682",2018-01-02 18:20:00,"A","Error"
"683",2018-01-02 18:40:00,"C","Debug"
"684",2018-01-02 19:00:00,"B","No clue"
"685",2018-01-02 19:20:00,"A","Warn"
"686",2018-01-02 19:40:00,"B","Error"
"687",2018-01-02 20:00:00,"C","Attach"
"688",2018-01-02 20:20:00,"B","Error"
"689",2018-01-02 20:40:00,"A","Error"
"690",2018-01-02 21:00:00,"B","No clue"
"691",2018-01-02 21:20:00,"B","Limit"
"692",2018-01-02 21:40:00,"B","No clue"
"693",2018-01-02 22:00:00,"B","Error"
"694",2018-01-02 22:20:00,"C","Attach"
"695",2018-01-02 22:40:00,"C","Error"
"696",2018-01-02 23:00:00,"C","Debug"
"697",2018-01-02 23:20:00,"A","No clue"
"698",2018-01-02 23:40:00,"C","Warn"
"699",2018-01-03 00:00:00,"A","Debug"
"700",2018-01-03 00:20:00,"B","Attach"
"701",2018-01-03 00:40:00,"B","Error"
"702",2018-01-03 01:00:00,"B","Debug"
"703",2018-01-03 01:20:00,"B","Check with author"
"704",2018-01-03 01:40:00,"A","Check with author"
"705",2018-01-03 02:00:00,"A","No clue"
"706",2018-01-03 02:20:00,"B","Error"
"707",2018-01-03 02:40:00,"A","Error"
"708",2018-01-03 03:00:00,"C","No clue"
"709",2018-01-03 03:20:00,"C","No clue"
"710",2018-01-03 03:40:00,"B","Debug"
"711",2018-01-03 04:00:00,"C","Limit"
"712",2018-01-03 04:20:00,"A","Limit"
"713",2018-01-03 04:40:00,"C","Limit"
"714",2018-01-03 05:00:00,"C","Attach"
"715",2018-01-03 05:20:00,"A","Attach"
"716",2018-01-03 05:40:00,"B","Attach"
"717",2018-01-03 06:00:00,"B","Limit"
"718",2018-01-03 06:20:00,"B","Limit"
"719",2018-01-03 06:40:00,"B","No clue"
"720",2018-01-03 07:00:00,"B","Check with author"
"721",2018-01-03 07:20:00,"C","Error"
"722",2018-01-03 07:40:00,"C","Error"
"723",2018-01-03 08:00:00,"C","Error"
"724",2018-01-03 08:20:00,"C","Attach"
"725",2018-01-03 08:40:00,"A","No clue"
"726",2018-01-03 09:00:00,"B","Debug"
"727",2018-01-03 09:20:00,"C","Attach"
"728",2018-01-03 09:40:00,"C","Attach"
"729",2018-01-03 10:00:00,"A","Limit"
"730",2018-01-03 10:20:00,"C","Attach"
"731",2018-01-03 10:40:00,"A","Warn"
"732",2018-01-03 11:00:00,"B","Warn"
"733",2018-01-03 11:20:00,"C","Warn"
"734",2018-01-03 11:40:00,"A","Check with author"
"735",2018-01-03 12:00:00,"B","No clue"
"736",2018-01-03 12:20:00,"A","Warn"
"737",2018-01-03 12:40:00,"B","Debug"
"738",2018-01-03 13:00:00,"B","Debug"
"739",2018-01-03 13:20:00,"C","No clue"
"740",2018-01-03 13:40:00,"A","Attach"
"741",2018-01-03 14:00:00,"C","Attach"
"742",2018-01-03 14:20:00,"B","Limit"
"743",2018-01-03 14:40:00,"A","No clue"
"744",2018-01-03 15:00:00,"A","Debug"
"745",2018-01-03 15:20:00,"A","Check with author"
"746",2018-01-03 15:40:00,"B","Check with author"
"747",2018-01-03 16:00:00,"B","Error"
"748",2018-01-03 16:20:00,"B","No clue"
"749",2018-01-03 16:40:00,"C","Limit"
"750",2018-01-03 17:00:00,"C","Check with author"
"751",2018-01-03 17:20:00,"C","Warn"
"752",2018-01-03 17:40:00,"A","No clue"
"753",2018-01-03 18:00:00,"A","Error"
"754",2018-01-03 18:20:00,"C","Debug"
"755",2018-01-03 18:40:00,"B","Attach"
"756",2018-01-03 19:00:00,"B","No clue"
"757",2018-01-03 19:20:00,"B","Debug"
"758",2018-01-03 19:40:00,"B","Limit"
"759",2018-01-03 20:00:00,"C","Limit"
"760",2018-01-03 20:20:00,"B","Warn"
"761",2018-01-03 20:40:00,"C","Warn"
"762",2018-01-03 21:00:00,"B","Attach"
"763",2018-01-03 21:20:00,"A","Error"
"764",2018-01-03 21:40:00,"B","Error"
"765",2018-01-03 22:00:00,"B","Attach"
"766",2018-01-03 22:20:00,"B","Warn"
"767",2018-01-03 22:40:00,"C","Attach"
"768",2018-01-03 23:00:00,"B","Warn"
"769",2018-01-03 23:20:00,"A","No clue"
"770",2018-01-03 23:40:00,"A","Error"
"771",2018-01-04 00:00:00,"C","Error"
"772",2018-01-04 00:20:00,"C","Debug"
"773",2018-01-04 00:40:00,"A","Warn"
"774",2018-01-04 01:00:00,"C","Debug"
"775",2018-01-04 01:20:00,"B","Debug"
"776",2018-01-04 01:40:00,"A","No clue"
"777",2018-01-04 02:00:00,"B","Error"
"778",2018-01-04 02:20:00,"B","Check with author"
"779",2018-01-04 02:40:00,"C","Warn"
"780",2018-01-04 03:00:00,"A","Attach"
"781",2018-01-04 03:20:00,"A","Attach"
"782",2018-01-04 03:40:00,"A","Warn"
"783",2018-01-04 04:00:00,"A","No clue"
"784",2018-01-04 04:20:00,"C","Check with author"
"785",2018-01-04 04:40:00,"A","Error"
"786",2018-01-04 05:00:00,"B","Limit"
"787",2018-01-04 05:20:00,"B","Limit"
"788",2018-01-04 05:40:00,"B","Debug"
"789",2018-01-04 06:00:00,"C","Attach"
"790",2018-01-04 06:20:00,"A","Limit"
"791",2018-01-04 06:40:00,"C","Limit"
"792",2018-01-04 07:00:00,"B","Error"
"793",2018-01-04 07:20:00,"B","Attach"
"794",2018-01-04 07:40:00,"A","Limit"
"795",2018-01-04 08:00:00,"B","Limit"
"796",2018-01-04 08:20:00,"B","Check with author"
"797",2018-01-04 08:40:00,"A","Limit"
"798",2018-01-04 09:00:00,"A","Attach"
"799",2018-01-04 09:20:00,"A","No clue"
"800",2018-01-04 09:40:00,"B","Check with author"
"801",2018-01-04 10:00:00,"B","Check with author"
"802",2018-01-04 10:20:00,"A","Check with author"
"803",2018-01-04 10:40:00,"C","Debug"
"804",2018-01-04 11:00:00,"C","Error"
"805",2018-01-04 11:20:00,"C","Warn"
"806",2018-01-04 11:40:00,"B","Attach"
"807",2018-01-04 12:00:00,"C","Error"
"808",2018-01-04 12:20:00,"B","Error"
"809",2018-01-04 12:40:00,"C","Error"
"810",2018-01-04 13:00:00,"C","Warn"
"811",2018-01-04 13:20:00,"C","Debug"
"812",2018-01-04 13:40:00,"B","Limit"
"813",2018-01-04 14:00:00,"B","Warn"
"814",2018-01-04 14:20:00,"A","Limit"
"815",2018-01-04 14:40:00,"A","Error"
"816",2018-01-04 15:00:00,"C","Limit"
"817",2018-01-04 15:20:00,"A","Error"
"818",2018-01-04 15:40:00,"C","Limit"
"819",2018-01-04 16:00:00,"A","Limit"
"820",2018-01-04 16:20:00,"A","Warn"
"821",2018-01-04 16:40:00,"B","Warn"
"822",2018-01-04 17:00:00,"B","Debug"
"823",2018-01-04 17:20:00,"B","Limit"
"824",2018-01-04 17:40:00,"C","Debug"
"825",2018-01-04 18:00:00,"C","Attach"
"826",2018-01-04 18:20:00,"A","Limit"
"827",2018-01-04 18:40:00,"B","Debug"
"828",2018-01-04 19:00:00,"C","Warn"
"829",2018-01-04 19:20:00,"A","Debug"
"830",2018-01-04 19:40:00,"A","Warn"
"831",2018-01-04 20:00:00,"A","Limit"
"832",2018-01-04 20:20:00,"C","Limit"
"833",2018-01-04 20:40:00,"A","Debug"
"834",2018-01-04 21:00:00,"A","Debug"
"835",2018-01-04 21:20:00,"C","Warn"
"836",2018-01-04 21:40:00,"A","No clue"
"837",2018-01-04 22:00:00,"C","Debug"
"838",2018-01-04 22:20:00,"A","Attach"
"839",2018-01-04 22:40:00,"B","Error"
"840",2018-01-04 23:00:00,"A","Limit"
"841",2018-01-04 23:20:00,"B","Warn"
"842",2018-01-04 23:40:00,"C","Error"
"843",2018-01-05 00:00:00,"A","Debug"
"844",2018-01-05 00:20:00,"C","Limit"
"845",2018-01-05 00:40:00,"A","Debug"
"846",2018-01-05 01:00:00,"B","No clue"
"847",2018-01-05 01:20:00,"A","Attach"
"848",2018-01-05 01:40:00,"C","Warn"
"849",2018-01-05 02:00:00,"A","Error"
"850",2018-01-05 02:20:00,"B","Limit"
"851",2018-01-05 02:40:00,"A","Check with author"
"852",2018-01-05 03:00:00,"A","Warn"
"853",2018-01-05 03:20:00,"B","Attach"
"854",2018-01-05 03:40:00,"A","Warn"
"855",2018-01-05 04:00:00,"C","No clue"
"856",2018-01-05 04:20:00,"C","Error"
"857",2018-01-05 04:40:00,"B","Debug"
"858",2018-01-05 05:00:00,"C","No clue"
"859",2018-01-05 05:20:00,"C","Warn"
"860",2018-01-05 05:40:00,"B","Warn"
"861",2018-01-05 06:00:00,"A","Warn"
"862",2018-01-05 06:20:00,"B","Debug"
"863",2018-01-05 06:40:00,"C","Warn"
"864",2018-01-05 07:00:00,"B","Attach"
"865",2018-01-05 07:20:00,"A","Limit"
"866",2018-01-05 07:40:00,"A","Debug"
"867",2018-01-05 08:00:00,"A","Attach"
"868",2018-01-05 08:20:00,"B","Warn"
"869",2018-01-05 08:40:00,"C","Check with author"
"870",2018-01-05 09:00:00,"A","Attach"
"871",2018-01-05 09:20:00,"C","Debug"
"872",2018-01-05 09:40:00,"A","Attach"
"873",2018-01-05 10:00:00,"A","Debug"
"874",2018-01-05 10:20:00,"A","Check with author"
"875",2018-01-05 10:40:00,"B","Error"
"876",2018-01-05 11:00:00,"C","Debug"
"877",2018-01-05 11:20:00,"A","Check with author"
"878",2018-01-05 11:40:00,"C","Warn"
"879",2018-01-05 12:00:00,"A","Check with author"
"880",2018-01-05 12:20:00,"C","Warn"
"881",2018-01-05 12:40:00,"A","Limit"
"882",2018-01-05 13:00:00,"C","Check with author"
"883",2018-01-05 13:20:00,"C","Warn"
"884",2018-01-05 13:40:00,"C","Limit"
"885",2018-01-05 14:00:00,"A","Warn"
"886",2018-01-01 12:00:00,"A","Warn"
"887",2018-01-01 12:20:00,"C","No clue"
"888",2018-01-01 12:40:00,"C","Check with author"
"889",2018-01-01 13:00:00,"B","Limit"
"890",2018-01-01 13:20:00,"A","No clue"
"891",2018-01-01 13:40:00,"A","Limit"
"892",2018-01-01 14:00:00,"C","Warn"
"893",2018-01-01 14:20:00,"C","Error"
"894",2018-01-01 14:40:00,"C","Warn"
"895",2018-01-01 15:00:00,"A","Limit"
"896",2018-01-01 15:20:00,"C","Check with author"
"897",2018-01-01 15:40:00,"C","Error"
"898",2018-01-01 16:00:00,"B","Error"
"899",2018-01-01 16:20:00,"C","Attach"
"900",2018-01-01 16:40:00,"B","Limit"
"901",2018-01-01 17:00:00,"A","Check with author"
"902",2018-01-01 17:20:00,"C","Limit"
"903",2018-01-01 17:40:00,"A","Limit"
"904",2018-01-01 18:00:00,"B","Check with author"
"905",2018-01-01 18:20:00,"A","Warn"
"906",2018-01-01 18:40:00,"C","Debug"
"907",2018-01-01 19:00:00,"A","Attach"
"908",2018-01-01 19:20:00,"A","Error"
"909",2018-01-01 19:40:00,"A","Check with author"
"910",2018-01-01 20:00:00,"A","Debug"
"911",2018-01-01 20:20:00,"C","Attach"
"912",2018-01-01 20:40:00,"B","Limit"
"913",2018-01-01 21:00:00,"B","Debug"
"914",2018-01-01 21:20:00,"A","Warn"
"915",2018-01-01 21:40:00,"C","Attach"
"916",2018-01-01 22:00:00,"A","Error"
"917",2018-01-01 22:20:00,"A","Debug"
"918",2018-01-01 22:40:00,"C","Debug"
"919",2018-01-01 23:00:00,"A","Debug"
"920",2018-01-01 23:20:00,"A","Debug"
"921",2018-01-01 23:40:00,"B","No clue"
"922",2018-01-02 00:00:00,"C","Limit"
"923",2018-01-02 00:20:00,"C","Check with author"
"924",2018-01-02 00:40:00,"A","Limit"
"925",2018-01-02 01:00:00,"B","Check with author"
"926",2018-01-02 01:20:00,"A","Check with author"
"927",2018-01-02 01:40:00,"C","No clue"
"928",2018-01-02 02:00:00,"C","No clue"
"929",2018-01-02 02:20:00,"B","Warn"
"930",2018-01-02 02:40:00,"B","Limit"
"931",2018-01-02 03:00:00,"B","Attach"
"932",2018-01-02 03:20:00,"C","No clue"
"933",2018-01-02 03:40:00,"A","Debug"
"934",2018-01-02 04:00:00,"A","Warn"
"935",2018-01-02 04:20:00,"B","Error"
"936",2018-01-02 04:40:00,"A","Warn"
"937",2018-01-02 05:00:00,"B","Attach"
"938",2018-01-02 05:20:00,"A","No clue"
"939",2018-01-02 05:40:00,"A","Warn"
"940",2018-01-02 06:00:00,"C","Check with author"
"941",2018-01-02 06:20:00,"A","Limit"
"942",2018-01-02 06:40:00,"B","No clue"
"943",2018-01-02 07:00:00,"B","Debug"
"944",2018-01-02 07:20:00,"A","Limit"
"945",2018-01-02 07:40:00,"B","Warn"
"946",2018-01-02 08:00:00,"A","Check with author"
"947",2018-01-02 08:20:00,"C","Attach"
"948",2018-01-02 08:40:00,"C","Warn"
"949",2018-01-02 09:00:00,"B","No clue"
"950",2018-01-02 09:20:00,"A","Warn"
"951",2018-01-02 09:40:00,"B","Debug"
"952",2018-01-02 10:00:00,"A","Attach"
"953",2018-01-02 10:20:00,"C","Warn"
"954",2018-01-02 10:40:00,"A","Attach"
"955",2018-01-02 11:00:00,"C","Error"
"956",2018-01-02 11:20:00,"C","Warn"
"957",2018-01-02 11:40:00,"C","Error"
"958",2018-01-02 12:00:00,"A","Limit"
"959",2018-01-02 12:20:00,"A","Attach"
"960",2018-01-02 12:40:00,"C","Limit"
"961",2018-01-02 13:00:00,"B","Error"
"962",2018-01-02 13:20:00,"A","Check with author"
"963",2018-01-02 13:40:00,"C","Limit"
"964",2018-01-02 14:00:00,"C","Debug"
"965",2018-01-02 14:20:00,"B","Debug"
"966",2018-01-02 14:40:00,"B","Error"
"967",2018-01-02 15:00:00,"B","Attach"
"968",2018-01-02 15:20:00,"C","Error"
"969",2018-01-02 15:40:00,"A","Error"
"970",2018-01-02 16:00:00,"C","Limit"
"971",2018-01-02 16:20:00,"A","Attach"
"972",2018-01-02 16:40:00,"C","Error"
"973",2018-01-02 17:00:00,"B","Limit"
"974",2018-01-02 17:20:00,"C","Attach"
"975",2018-01-02 17:40:00,"B","Attach"
"976",2018-01-02 18:00:00,"A","Error"
"977",2018-01-02 18:20:00,"B","No clue"
"978",2018-01-02 18:40:00,"C","Error"
"979",2018-01-02 19:00:00,"A","Warn"
"980",2018-01-02 19:20:00,"A","Check with author"
"981",2018-01-02 19:40:00,"C","No clue"
"982",2018-01-02 20:00:00,"A","Error"
"983",2018-01-02 20:20:00,"C","Warn"
"984",2018-01-02 20:40:00,"B","Limit"
"985",2018-01-02 21:00:00,"C","Warn"
"986",2018-01-02 21:20:00,"A","Limit"
"987",2018-01-02 21:40:00,"A","No clue"
"988",2018-01-02 22:00:00,"C","Error"
"989",2018-01-02 22:20:00,"B","Error"
"990",2018-01-02 22:40:00,"A","Check with author"
"991",2018-01-02 23:00:00,"A","Check with author"
"992",2018-01-02 23:20:00,"C","No clue"
"993",2018-01-02 23:40:00,"A","Warn"
"994",2018-01-03 00:00:00,"C","No clue"
"995",2018-01-03 00:20:00,"B","Check with author"
"996",2018-01-03 00:40:00,"B","Attach"
"997",2018-01-03 01:00:00,"B","Debug"
"998",2018-01-03 01:20:00,"B","No clue"
"999",2018-01-03 01:40:00,"A","Debug"
"1000",2018-01-03 02:00:00,"A","Attach"
"1001",2018-01-03 02:20:00,"B","Check with author"
"1002",2018-01-03 02:40:00,"C","Error"
"1003",2018-01-03 03:00:00,"A","Limit"
"1004",2018-01-03 03:20:00,"C","Attach"
"1005",2018-01-03 03:40:00,"B","Limit"
"1006",2018-01-03 04:00:00,"B","No clue"
"1007",2018-01-03 04:20:00,"C","Warn"
"1008",2018-01-03 04:40:00,"C","Debug"
"1009",2018-01-03 05:00:00,"B","No clue"
"1010",2018-01-03 05:20:00,"C","Debug"
"1011",2018-01-03 05:40:00,"B","Warn"
"1012",2018-01-03 06:00:00,"A","Attach"
"1013",2018-01-03 06:20:00,"A","Error"
"1014",2018-01-03 06:40:00,"C","Warn"
"1015",2018-01-03 07:00:00,"A","Limit"
"1016",2018-01-03 07:20:00,"B","Error"
"1017",2018-01-03 07:40:00,"B","No clue"
"1018",2018-01-03 08:00:00,"A","Check with author"
"1019",2018-01-03 08:20:00,"B","Limit"
"1020",2018-01-03 08:40:00,"B","Debug"
"1021",2018-01-03 09:00:00,"B","Check with author"
"1022",2018-01-03 09:20:00,"A","No clue"
"1023",2018-01-03 09:40:00,"A","Debug"
"1024",2018-01-03 10:00:00,"B","Limit"
"1025",2018-01-03 10:20:00,"C","Debug"
"1026",2018-01-03 10:40:00,"C","Warn"
"1027",2018-01-03 11:00:00,"B","Error"
"1028",2018-01-03 11:20:00,"A","Limit"
"1029",2018-01-03 11:40:00,"B","Error"
"1030",2018-01-03 12:00:00,"A","Limit"
"1031",2018-01-03 12:20:00,"A","Check with author"
"1032",2018-01-03 12:40:00,"A","Debug"
"1033",2018-01-03 13:00:00,"A","Warn"
"1034",2018-01-03 13:20:00,"A","Limit"
"1035",2018-01-03 13:40:00,"C","No clue"
"1036",2018-01-03 14:00:00,"A","Limit"
"1037",2018-01-03 14:20:00,"A","Check with author"
"1038",2018-01-03 14:40:00,"B","Attach"
"1039",2018-01-03 15:00:00,"C","No clue"
"1040",2018-01-03 15:20:00,"B","No clue"
"1041",2018-01-03 15:40:00,"C","No clue"
"1042",2018-01-03 16:00:00,"B","Limit"
"1043",2018-01-03 16:20:00,"C","Check with author"
"1044",2018-01-03 16:40:00,"C","Error"
"1045",2018-01-03 17:00:00,"B","Debug"
"1046",2018-01-03 17:20:00,"C","Check with author"
"1047",2018-01-03 17:40:00,"A","Warn"
"1048",2018-01-03 18:00:00,"A","Attach"
"1049",2018-01-03 18:20:00,"A","Error"
"1050",2018-01-03 18:40:00,"B","No clue"
"1051",2018-01-03 19:00:00,"A","Error"
"1052",2018-01-03 19:20:00,"C","No clue"
"1053",2018-01-03 19:40:00,"B","Limit"
"1054",2018-01-03 20:00:00,"C","No clue"
"1055",2018-01-03 20:20:00,"A","Attach"
"1056",2018-01-03 20:40:00,"A","Check with author"
"1057",2018-01-03 21:00:00,"A","No clue"
"1058",2018-01-03 21:20:00,"C","Debug"
"1059",2018-01-03 21:40:00,"C","Limit"
"1060",2018-01-03 22:00:00,"C","Error"
"1061",2018-01-03 22:20:00,"C","Attach"
"1062",2018-01-03 22:40:00,"C","Attach"
"1063",2018-01-03 23:00:00,"A","Limit"
"1064",2018-01-03 23:20:00,"C","Check with author"
"1065",2018-01-03 23:40:00,"B","No clue"
"1066",2018-01-04 00:00:00,"C","Check with author"
"1067",2018-01-04 00:20:00,"A","Check with author"
"1068",2018-01-04 00:40:00,"B","Limit"
"1069",2018-01-04 01:00:00,"A","Check with author"
"1070",2018-01-04 01:20:00,"B","Limit"
"1071",2018-01-04 01:40:00,"B","No clue"
"1072",2018-01-04 02:00:00,"C","Warn"
"1073",2018-01-04 02:20:00,"B","Attach"
"1074",2018-01-04 02:40:00,"A","No clue"
"1075",2018-01-04 03:00:00,"C","Warn"
"1076",2018-01-04 03:20:00,"C","Warn"
"1077",2018-01-04 03:40:00,"B","Attach"
"1078",2018-01-04 04:00:00,"B","Warn"
"1079",2018-01-04 04:20:00,"C","Error"
"1080",2018-01-04 04:40:00,"C","Warn"
"1081",2018-01-04 05:00:00,"C","Limit"
"1082",2018-01-04 05:20:00,"B","Limit"
"1083",2018-01-04 05:40:00,"C","No clue"
"1084",2018-01-04 06:00:00,"A","Error"
"1085",2018-01-04 06:20:00,"C","Debug"
"1086",2018-01-04 06:40:00,"B","Limit"
"1087",2018-01-04 07:00:00,"A","No clue"
"1088",2018-01-04 07:20:00,"B","Limit"
"1089",2018-01-04 07:40:00,"C","Error"
"1090",2018-01-04 08:00:00,"A","Error"
"1091",2018-01-04 08:20:00,"C","Attach"
"1092",2018-01-04 08:40:00,"C","Warn"
"1093",2018-01-04 09:00:00,"B","Warn"
"1094",2018-01-04 09:20:00,"A","Limit"
"1095",2018-01-04 09:40:00,"A","Error"
"1096",2018-01-04 10:00:00,"C","Attach"
"1097",2018-01-04 10:20:00,"B","Error"
"1098",2018-01-04 10:40:00,"B","Limit"
"1099",2018-01-04 11:00:00,"A","Limit"
"1100",2018-01-04 11:20:00,"B","No clue"
"1101",2018-01-04 11:40:00,"B","Check with author"
"1102",2018-01-04 12:00:00,"C","Check with author"
"1103",2018-01-04 12:20:00,"C","No clue"
"1104",2018-01-04 12:40:00,"A","Attach"
"1105",2018-01-04 13:00:00,"A","Limit"
"1106",2018-01-04 13:20:00,"C","No clue"
"1107",2018-01-04 13:40:00,"C","Limit"
"1108",2018-01-04 14:00:00,"A","Debug"
"1109",2018-01-04 14:20:00,"A","Attach"
"1110",2018-01-04 14:40:00,"A","Attach"
"1111",2018-01-04 15:00:00,"A","Warn"
"1112",2018-01-04 15:20:00,"A","Attach"
"1113",2018-01-04 15:40:00,"B","Attach"
"1114",2018-01-04 16:00:00,"B","Limit"
"1115",2018-01-04 16:20:00,"C","Debug"
"1116",2018-01-04 16:40:00,"B","Error"
"1117",2018-01-04 17:00:00,"C","Error"
"1118",2018-01-04 17:20:00,"A","Check with author"
"1119",2018-01-04 17:40:00,"A","Check with author"
"1120",2018-01-04 18:00:00,"C","No clue"
"1121",2018-01-04 18:20:00,"A","Check with author"
